,Name,Analysis_item,Unit,Weight_per_unit,Content_per_unit,Content_per_unit_weight
417,中脂濃稠發酵乳,vitaminE,mg,254.0克,0.21000000000000002,0.54
418,中脂濃稠發酵乳(無糖&纖維強化),Ca,mg,0.0克,94.0,0.0
419,中脂濃稠發酵乳(無糖&纖維強化),Fe,mg,0.0克,0.0,0.0
420,中脂濃稠發酵乳(無糖&纖維強化),K,mg,0.0克,141.0,0.0
421,中脂濃稠發酵乳(無糖&纖維強化),Mg,mg,0.0克,10.0,0.0
422,中脂濃稠發酵乳(無糖&纖維強化),Na,mg,0.0克,37.0,0.0
423,中脂濃稠發酵乳(無糖&纖維強化),P,mg,0.0克,79.0,0.0
424,中脂濃稠發酵乳(無糖&纖維強化),Zn,mg,0.0克,0.6,0.0
425,中脂濃稠發酵乳(無糖&纖維強化),carbohydrate,g,0.0克,17.4,0.0
426,中脂濃稠發酵乳(無糖&纖維強化),fat,g,0.0克,5.9270000000000005,0.0
427,中脂濃稠發酵乳(無糖&纖維強化),nicotine,mg,0.0克,0.0,0.0
428,中脂濃稠發酵乳(無糖&纖維強化),others,I.U.,0.0克,0.0,0.0
429,中脂濃稠發酵乳(無糖&纖維強化),others,g,0.0克,84.1,0.0
430,中脂濃稠發酵乳(無糖&纖維強化),others,kcal,0.0克,147.0,0.0
431,中脂濃稠發酵乳(無糖&纖維強化),others,mg,0.0克,5173.0,0.0
432,中脂濃稠發酵乳(無糖&纖維強化),others,ug,0.0克,37.05,0.0
433,中脂濃稠發酵乳(無糖&纖維強化),protein,g,0.0克,6.17,0.0
434,中脂濃稠發酵乳(無糖&纖維強化),vitaminA,ug,0.0克,12.299999999999999,0.0
435,中脂濃稠發酵乳(無糖&纖維強化),vitaminB1,mg,0.0克,0.04,0.0
436,中脂濃稠發酵乳(無糖&纖維強化),vitaminB2,mg,0.0克,0.17,0.0
437,中脂濃稠發酵乳(無糖&纖維強化),vitaminB6,mg,0.0克,0.04,0.0
438,中脂濃稠發酵乳(無糖&纖維強化),vitaminC,mg,0.0克,0.3,0.0
439,中脂濃稠發酵乳(無糖&纖維強化),vitaminE,mg,0.0克,0.09,0.0
440,中脂濃稠發酵乳(草莓),Ca,mg,0.0克,78.0,0.0
441,中脂濃稠發酵乳(草莓),Fe,mg,0.0克,0.0,0.0
442,中脂濃稠發酵乳(草莓),K,mg,0.0克,163.0,0.0
443,中脂濃稠發酵乳(草莓),Mg,mg,0.0克,9.0,0.0
444,中脂濃稠發酵乳(草莓),Na,mg,0.0克,46.0,0.0
445,中脂濃稠發酵乳(草莓),P,mg,0.0克,80.0,0.0
446,中脂濃稠發酵乳(草莓),Zn,mg,0.0克,0.3,0.0
447,中脂濃稠發酵乳(草莓),carbohydrate,g,0.0克,35.1,0.0
448,中脂濃稠發酵乳(草莓),fat,g,0.0克,7.197,0.0
449,中脂濃稠發酵乳(草莓),nicotine,mg,0.0克,0.0,0.0
450,中脂濃稠發酵乳(草莓),others,I.U.,0.0克,0.0,0.0
451,中脂濃稠發酵乳(草莓),others,g,0.0克,81.2,0.0
452,中脂濃稠發酵乳(草莓),others,kcal,0.0克,177.0,0.0
453,中脂濃稠發酵乳(草莓),others,mg,0.0克,5849.0,0.0
454,中脂濃稠發酵乳(草莓),others,ug,0.0克,59.26,0.0
455,中脂濃稠發酵乳(草莓),protein,g,0.0克,6.2620000000000005,0.0
456,中脂濃稠發酵乳(草莓),vitaminA,ug,0.0克,24.0,0.0
457,中脂濃稠發酵乳(草莓),vitaminB1,mg,0.0克,0.03,0.0
458,中脂濃稠發酵乳(草莓),vitaminB2,mg,0.0克,0.17,0.0
459,中脂濃稠發酵乳(草莓),vitaminB6,mg,0.0克,0.04,0.0
460,中脂濃稠發酵乳(草莓),vitaminC,mg,0.0克,0.3,0.0
461,中脂濃稠發酵乳(草莓),vitaminE,mg,0.0克,0.17,0.0
462,中脂調味乳(多穀類),Ca,mg,0.0克,52.0,0.0
463,中脂調味乳(多穀類),Fe,mg,0.0克,0.1,0.0
464,中脂調味乳(多穀類),K,mg,0.0克,104.0,0.0
465,中脂調味乳(多穀類),Mg,mg,0.0克,9.0,0.0
466,中脂調味乳(多穀類),Na,mg,0.0克,45.0,0.0
467,中脂調味乳(多穀類),P,mg,0.0克,70.0,0.0
468,中脂調味乳(多穀類),Zn,mg,0.0克,0.3,0.0
469,中脂調味乳(多穀類),carbohydrate,g,0.0克,8.7,0.0
470,中脂調味乳(多穀類),fat,g,0.0克,8.28,0.0
471,中脂調味乳(多穀類),nicotine,mg,0.0克,0.0,0.0
472,中脂調味乳(多穀類),others,I.U.,0.0克,0.0,0.0
473,中脂調味乳(多穀類),others,g,0.0克,87.0,0.0
474,中脂調味乳(多穀類),others,kcal,0.0克,132.0,0.0
475,中脂調味乳(多穀類),others,mg,0.0克,5220.0,0.0
476,中脂調味乳(多穀類),others,ug,0.0克,52.11,0.0
477,中脂調味乳(多穀類),protein,g,0.0克,4.551,0.0
478,中脂調味乳(多穀類),vitaminA,ug,0.0克,37.5,0.0
479,中脂調味乳(多穀類),vitaminB1,mg,0.0克,0.03,0.0
480,中脂調味乳(多穀類),vitaminB2,mg,0.0克,0.13,0.0
481,中脂調味乳(多穀類),vitaminB6,mg,0.0克,0.04,0.0
482,中脂調味乳(多穀類),vitaminC,mg,0.0克,0.6,0.0
483,中脂調味乳(多穀類),vitaminE,mg,0.0克,1.03,0.0
484,中脂調味乳(巧克力),Ca,mg,245.0克,60.0,147.0
485,中脂調味乳(巧克力),Fe,mg,245.0克,0.4,1.0
486,中脂調味乳(巧克力),K,mg,245.0克,132.0,323.0
487,中脂調味乳(巧克力),Mg,mg,245.0克,11.0,27.0
488,中脂調味乳(巧克力),Na,mg,245.0克,30.0,74.0
489,中脂調味乳(巧克力),P,mg,245.0克,54.0,132.0
490,中脂調味乳(巧克力),Zn,mg,245.0克,0.3,0.7
491,中脂調味乳(巧克力),carbohydrate,g,245.0克,23.7,58.1
492,中脂調味乳(巧克力),fat,g,245.0克,5.388999999999999,4881.3
493,中脂調味乳(巧克力),nicotine,mg,245.0克,0.56,1.37
494,中脂調味乳(巧克力),others,I.U.,245.0克,0.0,0.0
495,中脂調味乳(巧克力),others,g,245.0克,86.8,212.6
496,中脂調味乳(巧克力),others,kcal,245.0克,124.0,303.0
497,中脂調味乳(巧克力),others,mg,245.0克,3855.0,9445.0
498,中脂調味乳(巧克力),others,ug,245.0克,97.1,238.7
499,中脂調味乳(巧克力),protein,g,245.0克,3.793,4642.7
500,中脂調味乳(巧克力),vitaminA,ug,245.0克,76.1,507.0
501,中脂調味乳(巧克力),vitaminB1,mg,245.0克,0.07,0.17
502,中脂調味乳(巧克力),vitaminB2,mg,245.0克,0.12,0.29
503,中脂調味乳(巧克力),vitaminB6,mg,245.0克,0.02,0.05
504,中脂調味乳(巧克力),vitaminC,mg,245.0克,0.0,0.0
505,中脂調味乳(巧克力),vitaminE,mg,245.0克,0.58,1.4100000000000001
506,中脂調味乳(果汁),Ca,mg,0.0克,31.0,0.0
507,中脂調味乳(果汁),Fe,mg,0.0克,0.0,0.0
508,中脂調味乳(果汁),K,mg,0.0克,79.0,0.0
509,中脂調味乳(果汁),Mg,mg,0.0克,9.0,0.0
510,中脂調味乳(果汁),Na,mg,0.0克,39.0,0.0
511,中脂調味乳(果汁),P,mg,0.0克,47.0,0.0
512,中脂調味乳(果汁),Zn,mg,0.0克,0.2,0.0
513,中脂調味乳(果汁),carbohydrate,g,0.0克,28.1,0.0
514,中脂調味乳(果汁),fat,g,0.0克,4.4128,0.0
515,中脂調味乳(果汁),nicotine,mg,0.0克,1.0,0.0
516,中脂調味乳(果汁),others,I.U.,0.0克,0.0,0.0
517,中脂調味乳(果汁),others,g,0.0克,88.4,0.0
518,中脂調味乳(果汁),others,kcal,0.0克,108.0,0.0
519,中脂調味乳(果汁),others,mg,0.0克,1561.0,0.0
520,中脂調味乳(果汁),others,ug,0.0克,29.03,0.0
521,中脂調味乳(果汁),protein,g,0.0克,1.6,0.0
522,中脂調味乳(果汁),vitaminA,ug,0.0克,14.1,0.0
523,中脂調味乳(果汁),vitaminB1,mg,0.0克,0.02,0.0
524,中脂調味乳(果汁),vitaminB2,mg,0.0克,0.09,0.0
525,中脂調味乳(果汁),vitaminB6,mg,0.0克,0.01,0.0
526,中脂調味乳(果汁),vitaminC,mg,0.0克,0.0,0.0
527,中脂調味乳(果汁),vitaminE,mg,0.0克,0.15000000000000002,0.0
528,中脂調味乳(維生素強化),Ca,mg,0.0克,46.0,0.0
529,中脂調味乳(維生素強化),Fe,mg,0.0克,0.1,0.0
530,中脂調味乳(維生素強化),K,mg,0.0克,85.0,0.0
531,中脂調味乳(維生素強化),Mg,mg,0.0克,6.0,0.0
532,中脂調味乳(維生素強化),Na,mg,0.0克,30.0,0.0
533,中脂調味乳(維生素強化),P,mg,0.0克,83.0,0.0
534,中脂調味乳(維生素強化),Zn,mg,0.0克,0.4,0.0
535,中脂調味乳(維生素強化),carbohydrate,g,0.0克,22.799999999999997,0.0
536,中脂調味乳(維生素強化),fat,g,0.0克,5.19517,0.0
537,中脂調味乳(維生素強化),nicotine,mg,0.0克,2.7,0.0
538,中脂調味乳(維生素強化),others,I.U.,0.0克,0.0,0.0
539,中脂調味乳(維生素強化),others,g,0.0克,87.5,0.0
540,中脂調味乳(維生素強化),others,kcal,0.0克,118.0,0.0
541,中脂調味乳(維生素強化),others,mg,0.0克,3956.0,0.0
542,中脂調味乳(維生素強化),others,ug,0.0克,192.28,0.0
543,中脂調味乳(維生素強化),protein,g,0.0克,4.03,0.0
544,中脂調味乳(維生素強化),vitaminA,ug,0.0克,84.89999999999999,0.0
545,中脂調味乳(維生素強化),vitaminB1,mg,0.0克,0.16,0.0
546,中脂調味乳(維生素強化),vitaminB2,mg,0.0克,0.37,0.0
547,中脂調味乳(維生素強化),vitaminB6,mg,0.0克,0.03,0.0
548,中脂調味乳(維生素強化),vitaminC,mg,0.0克,3.0,0.0
549,中脂調味乳(維生素強化),vitaminE,mg,0.0克,4.59,0.0
550,中脂調味乳(纖維&維生素E強化),Ca,mg,0.0克,65.0,0.0
551,中脂調味乳(纖維&維生素E強化),Fe,mg,0.0克,0.1,0.0
552,中脂調味乳(纖維&維生素E強化),K,mg,0.0克,126.0,0.0
553,中脂調味乳(纖維&維生素E強化),Mg,mg,0.0克,11.0,0.0
554,中脂調味乳(纖維&維生素E強化),Na,mg,0.0克,50.0,0.0
555,中脂調味乳(纖維&維生素E強化),P,mg,0.0克,85.0,0.0
556,中脂調味乳(纖維&維生素E強化),Zn,mg,0.0克,0.3,0.0
557,中脂調味乳(纖維&維生素E強化),carbohydrate,g,0.0克,9.600000000000001,0.0
558,中脂調味乳(纖維&維生素E強化),fat,g,0.0克,5.711,0.0
559,中脂調味乳(纖維&維生素E強化),nicotine,mg,0.0克,1.2,0.0
560,中脂調味乳(纖維&維生素E強化),others,I.U.,0.0克,0.0,0.0
561,中脂調味乳(纖維&維生素E強化),others,g,0.0克,86.2,0.0
562,中脂調味乳(纖維&維生素E強化),others,kcal,0.0克,129.0,0.0
563,中脂調味乳(纖維&維生素E強化),others,mg,0.0克,4516.0,0.0
564,中脂調味乳(纖維&維生素E強化),others,ug,0.0克,60.15,0.0
565,中脂調味乳(纖維&維生素E強化),protein,g,0.0克,4.816,0.0
566,中脂調味乳(纖維&維生素E強化),vitaminA,ug,0.0克,27.9,0.0
567,中脂調味乳(纖維&維生素E強化),vitaminB1,mg,0.0克,0.04,0.0
568,中脂調味乳(纖維&維生素E強化),vitaminB2,mg,0.0克,0.19,0.0
569,中脂調味乳(纖維&維生素E強化),vitaminB6,mg,0.0克,0.05,0.0
570,中脂調味乳(纖維&維生素E強化),vitaminC,mg,0.0克,0.0,0.0
571,中脂調味乳(纖維&維生素E強化),vitaminE,mg,0.0克,7.92,0.0
572,中脂調味乳(鈣強化),Ca,mg,0.0克,79.0,0.0
573,中脂調味乳(鈣強化),Fe,mg,0.0克,0.1,0.0
574,中脂調味乳(鈣強化),K,mg,0.0克,134.0,0.0
575,中脂調味乳(鈣強化),Mg,mg,0.0克,9.0,0.0
576,中脂調味乳(鈣強化),Na,mg,0.0克,63.0,0.0
577,中脂調味乳(鈣強化),P,mg,0.0克,101.0,0.0
578,中脂調味乳(鈣強化),Zn,mg,0.0克,0.3,0.0
579,中脂調味乳(鈣強化),carbohydrate,g,0.0克,17.1,0.0
580,中脂調味乳(鈣強化),fat,g,0.0克,7.07486,0.0
581,中脂調味乳(鈣強化),nicotine,mg,0.0克,0.9,0.0
582,中脂調味乳(鈣強化),others,I.U.,0.0克,0.0,0.0
583,中脂調味乳(鈣強化),others,g,0.0克,86.19999999999999,0.0
584,中脂調味乳(鈣強化),others,kcal,0.0克,134.0,0.0
585,中脂調味乳(鈣強化),others,mg,0.0克,5830.0,0.0
586,中脂調味乳(鈣強化),others,ug,0.0克,86.19,0.0
587,中脂調味乳(鈣強化),protein,g,0.0克,5.5729999999999995,0.0
588,中脂調味乳(鈣強化),vitaminA,ug,0.0克,39.9,0.0
589,中脂調味乳(鈣強化),vitaminB1,mg,0.0克,0.06,0.0
590,中脂調味乳(鈣強化),vitaminB2,mg,0.0克,0.11,0.0
591,中脂調味乳(鈣強化),vitaminB6,mg,0.0克,0.04,0.0
592,中脂調味乳(鈣強化),vitaminC,mg,0.0克,0.0,0.0
593,中脂調味乳(鈣強化),vitaminE,mg,0.0克,0.22,0.0
594,中脂調味保久乳(巧克力),Ca,mg,245.0克,58.0,142.0
595,中脂調味保久乳(巧克力),Fe,mg,245.0克,0.2,0.5
596,中脂調味保久乳(巧克力),K,mg,245.0克,114.0,279.0
597,中脂調味保久乳(巧克力),Mg,mg,245.0克,9.0,22.0
598,中脂調味保久乳(巧克力),Na,mg,245.0克,34.0,83.0
599,中脂調味保久乳(巧克力),P,mg,245.0克,53.0,130.0
600,中脂調味保久乳(巧克力),Zn,mg,245.0克,0.3,0.7
601,中脂調味保久乳(巧克力),carbohydrate,g,245.0克,26.6,65.1
602,中脂調味保久乳(巧克力),fat,g,245.0克,4.744,4279.4
603,中脂調味保久乳(巧克力),nicotine,mg,245.0克,0.41,1.0
604,中脂調味保久乳(巧克力),others,I.U.,245.0克,0.0,0.0
605,中脂調味保久乳(巧克力),others,g,245.0克,87.1,213.39999999999998
606,中脂調味保久乳(巧克力),others,kcal,245.0克,119.0,292.0
607,中脂調味保久乳(巧克力),others,mg,245.0克,3546.0,8688.0
608,中脂調味保久乳(巧克力),others,ug,245.0克,38.6,95.5
609,中脂調味保久乳(巧克力),protein,g,245.0克,3.709,4436.7
610,中脂調味保久乳(巧克力),vitaminA,ug,245.0克,18.9,154.0
611,中脂調味保久乳(巧克力),vitaminB1,mg,245.0克,0.04,0.1
612,中脂調味保久乳(巧克力),vitaminB2,mg,245.0克,0.11,0.27
613,中脂調味保久乳(巧克力),vitaminB6,mg,245.0克,0.02,0.05
614,中脂調味保久乳(巧克力),vitaminC,mg,245.0克,0.0,0.0
615,中脂調味保久乳(巧克力),vitaminE,mg,245.0克,0.42000000000000004,1.03
616,中脂調味保久乳(布丁),Ca,mg,0.0克,37.0,0.0
617,中脂調味保久乳(布丁),Fe,mg,0.0克,0.1,0.0
618,中脂調味保久乳(布丁),K,mg,0.0克,69.0,0.0
619,中脂調味保久乳(布丁),Mg,mg,0.0克,6.0,0.0
620,中脂調味保久乳(布丁),Na,mg,0.0克,51.0,0.0
621,中脂調味保久乳(布丁),P,mg,0.0克,39.0,0.0
622,中脂調味保久乳(布丁),Zn,mg,0.0克,0.2,0.0
623,中脂調味保久乳(布丁),carbohydrate,g,0.0克,9.8,0.0
624,中脂調味保久乳(布丁),fat,g,0.0克,4.706,0.0
625,中脂調味保久乳(布丁),nicotine,mg,0.0克,1.4,0.0
626,中脂調味保久乳(布丁),others,I.U.,0.0克,0.0,0.0
627,中脂調味保久乳(布丁),others,g,0.0克,86.9,0.0
628,中脂調味保久乳(布丁),others,kcal,0.0克,122.0,0.0
629,中脂調味保久乳(布丁),others,mg,0.0克,1700.0,0.0
630,中脂調味保久乳(布丁),others,ug,0.0克,37.09,0.0
631,中脂調味保久乳(布丁),protein,g,0.0克,1.6,0.0
632,中脂調味保久乳(布丁),vitaminA,ug,0.0克,17.099999999999998,0.0
633,中脂調味保久乳(布丁),vitaminB1,mg,0.0克,0.03,0.0
634,中脂調味保久乳(布丁),vitaminB2,mg,0.0克,0.24,0.0
635,中脂調味保久乳(布丁),vitaminB6,mg,0.0克,0.29,0.0
636,中脂調味保久乳(布丁),vitaminC,mg,0.0克,0.0,0.0
637,中脂調味保久乳(布丁),vitaminE,mg,0.0克,0.09,0.0
638,中脂調味保久羊乳(巧克力),Ca,mg,242.0克,33.0,80.0
639,中脂調味保久羊乳(巧克力),Fe,mg,242.0克,1.1,2.7
640,中脂調味保久羊乳(巧克力),K,mg,242.0克,58.0,140.0
641,中脂調味保久羊乳(巧克力),Mg,mg,242.0克,5.0,12.0
642,中脂調味保久羊乳(巧克力),Na,mg,242.0克,29.0,70.0
643,中脂調味保久羊乳(巧克力),P,mg,242.0克,38.0,92.0
644,中脂調味保久羊乳(巧克力),Zn,mg,242.0克,0.4,1.0
645,中脂調味保久羊乳(巧克力),carbohydrate,g,242.0克,29.8,72.1
646,中脂調味保久羊乳(巧克力),fat,g,242.0克,3.866,3551.8
647,中脂調味保久羊乳(巧克力),nicotine,mg,242.0克,1.54,3.73
648,中脂調味保久羊乳(巧克力),others,I.U.,242.0克,0.0,0.0
649,中脂調味保久羊乳(巧克力),others,g,242.0克,87.2,211.0
650,中脂調味保久羊乳(巧克力),others,kcal,242.0克,118.0,286.0
651,中脂調味保久羊乳(巧克力),others,mg,242.0克,1461.0,3536.0
652,中脂調味保久羊乳(巧克力),others,ug,242.0克,10.51,26.02
653,中脂調味保久羊乳(巧克力),protein,g,242.0克,1.1,2.7
654,中脂調味保久羊乳(巧克力),vitaminA,ug,242.0克,4.5,36.0
655,中脂調味保久羊乳(巧克力),vitaminB1,mg,242.0克,0.02,0.05
656,中脂調味保久羊乳(巧克力),vitaminB2,mg,242.0克,0.07,0.17
657,中脂調味保久羊乳(巧克力),vitaminB6,mg,242.0克,0.02,0.05
658,中脂調味保久羊乳(巧克力),vitaminC,mg,242.0克,0.0,0.0
659,中脂調味保久羊乳(巧克力),vitaminE,mg,242.0克,0.75,1.82
660,中脂調味保久羊乳(果汁),Ca,mg,0.0克,102.0,0.0
661,中脂調味保久羊乳(果汁),Fe,mg,0.0克,0.0,0.0
662,中脂調味保久羊乳(果汁),K,mg,0.0克,154.0,0.0
663,中脂調味保久羊乳(果汁),Mg,mg,0.0克,9.0,0.0
664,中脂調味保久羊乳(果汁),Na,mg,0.0克,41.0,0.0
665,中脂調味保久羊乳(果汁),P,mg,0.0克,79.0,0.0
666,中脂調味保久羊乳(果汁),Zn,mg,0.0克,0.3,0.0
667,中脂調味保久羊乳(果汁),carbohydrate,g,0.0克,22.9,0.0
668,中脂調味保久羊乳(果汁),fat,g,0.0克,7.83932,0.0
669,中脂調味保久羊乳(果汁),nicotine,mg,0.0克,0.0,0.0
670,中脂調味保久羊乳(果汁),others,I.U.,0.0克,0.0,0.0
671,中脂調味保久羊乳(果汁),others,g,0.0克,84.7,0.0
672,中脂調味保久羊乳(果汁),others,kcal,0.0克,150.0,0.0
673,中脂調味保久羊乳(果汁),others,mg,0.0克,6546.0,0.0
674,中脂調味保久羊乳(果汁),others,ug,0.0克,3.5,0.0
675,中脂調味保久羊乳(果汁),protein,g,0.0克,6.614,0.0
676,中脂調味保久羊乳(果汁),vitaminA,ug,0.0克,0.6,0.0
677,中脂調味保久羊乳(果汁),vitaminB1,mg,0.0克,0.02,0.0
678,中脂調味保久羊乳(果汁),vitaminB2,mg,0.0克,0.2,0.0
679,中脂調味保久羊乳(果汁),vitaminB6,mg,0.0克,0.02,0.0
680,中脂調味保久羊乳(果汁),vitaminC,mg,0.0克,19.3,0.0
681,中脂調味保久羊乳(果汁),vitaminE,mg,0.0克,0.32,0.0
682,中脂鮮乳,Ca,mg,0.0克,107.0,0.0
683,中脂鮮乳,Fe,mg,0.0克,0.1,0.0
684,中脂鮮乳,K,mg,0.0克,157.0,0.0
685,中脂鮮乳,Mg,mg,0.0克,13.0,0.0
686,中脂鮮乳,Na,mg,0.0克,46.0,0.0
687,中脂鮮乳,P,mg,0.0克,93.0,0.0
688,中脂鮮乳,Zn,mg,0.0克,0.4,0.0
689,中脂鮮乳,carbohydrate,g,0.0克,4.8,0.0
690,中脂鮮乳,fat,g,0.0克,5.075,0.0
691,中脂鮮乳,nicotine,mg,0.0克,0.13,0.0
692,中脂鮮乳,others,I.U.,0.0克,0.0,0.0
693,中脂鮮乳,others,g,0.0克,90.2,0.0
694,中脂鮮乳,others,kcal,0.0克,96.0,0.0
695,中脂鮮乳,others,mg,0.0克,5206.0,0.0
696,中脂鮮乳,others,ug,0.0克,40.43,0.0
697,中脂鮮乳,protein,g,0.0克,6.438000000000001,0.0
698,中脂鮮乳,vitaminA,ug,0.0克,19.8,0.0
699,中脂鮮乳,vitaminB1,mg,0.0克,0.04,0.0
700,中脂鮮乳,vitaminB2,mg,0.0克,0.16,0.0
701,中脂鮮乳,vitaminB6,mg,0.0克,0.01,0.0
702,中脂鮮乳,vitaminC,mg,0.0克,0.1,0.0
703,中脂鮮乳,vitaminE,mg,0.0克,0.12,0.0
704,中脂鮮羊乳,Ca,mg,0.0克,63.0,0.0
705,中脂鮮羊乳,Fe,mg,0.0克,0.1,0.0
706,中脂鮮羊乳,K,mg,0.0克,102.0,0.0
707,中脂鮮羊乳,Mg,mg,0.0克,9.0,0.0
708,中脂鮮羊乳,Na,mg,0.0克,34.0,0.0
709,中脂鮮羊乳,P,mg,0.0克,64.0,0.0
710,中脂鮮羊乳,Zn,mg,0.0克,0.2,0.0
711,中脂鮮羊乳,carbohydrate,g,0.0克,3.9,0.0
712,中脂鮮羊乳,fat,g,0.0克,6.922000000000001,0.0
713,中脂鮮羊乳,nicotine,mg,0.0克,0.62,0.0
714,中脂鮮羊乳,others,I.U.,0.0克,0.0,0.0
715,中脂鮮羊乳,others,g,0.0克,91.0,0.0
716,中脂鮮羊乳,others,kcal,0.0克,96.0,0.0
717,中脂鮮羊乳,others,mg,0.0克,5175.0,0.0
718,中脂鮮羊乳,others,ug,0.0克,38.0,0.0
719,中脂鮮羊乳,protein,g,0.0克,5.463,0.0
720,中脂鮮羊乳,vitaminA,ug,0.0克,18.9,0.0
721,中脂鮮羊乳,vitaminB1,mg,0.0克,0.01,0.0
722,中脂鮮羊乳,vitaminB2,mg,0.0克,0.09,0.0
723,中脂鮮羊乳,vitaminB6,mg,0.0克,0.02,0.0
724,中脂鮮羊乳,vitaminC,mg,0.0克,0.0,0.0
725,中脂鮮羊乳,vitaminE,mg,0.0克,0.11,0.0
726,中鏈脂肪酸油,Ca,mg,0.0克,0.0,0.0
727,中鏈脂肪酸油,Fe,mg,0.0克,0.0,0.0
728,中鏈脂肪酸油,K,mg,0.0克,0.0,0.0
729,中鏈脂肪酸油,Mg,mg,0.0克,0.0,0.0
730,中鏈脂肪酸油,Na,mg,0.0克,0.0,0.0
731,中鏈脂肪酸油,P,mg,0.0克,0.0,0.0
732,中鏈脂肪酸油,Zn,mg,0.0克,0.0,0.0
733,中鏈脂肪酸油,carbohydrate,g,0.0克,0.0,0.0
734,中鏈脂肪酸油,fat,g,0.0克,299.561,0.0
735,中鏈脂肪酸油,nicotine,mg,0.0克,0.0,0.0
736,中鏈脂肪酸油,others,I.U.,0.0克,0.0,0.0
737,中鏈脂肪酸油,others,g,0.0克,0.1,0.0
738,中鏈脂肪酸油,others,kcal,0.0克,1766.0,0.0
739,中鏈脂肪酸油,others,mg,0.0克,99860.0,0.0
740,中鏈脂肪酸油,others,ug,0.0克,0.0,0.0
741,中鏈脂肪酸油,protein,g,0.0克,0.0,0.0
742,中鏈脂肪酸油,vitaminA,ug,0.0克,0.0,0.0
743,中鏈脂肪酸油,vitaminB1,mg,0.0克,0.0,0.0
744,中鏈脂肪酸油,vitaminB2,mg,0.0克,0.0,0.0
745,中鏈脂肪酸油,vitaminB6,mg,0.0克,0.0,0.0
746,中鏈脂肪酸油,vitaminC,mg,0.0克,0.0,0.0
747,中鏈脂肪酸油,vitaminE,mg,0.0克,0.0,0.0
748,九孔螺,Ca,mg,0.0克,46.0,0.0
749,九孔螺,Fe,mg,0.0克,11.4,0.0
750,九孔螺,K,mg,0.0克,290.0,0.0
751,九孔螺,Mg,mg,0.0克,99.0,0.0
752,九孔螺,Na,mg,0.0克,327.0,0.0
753,九孔螺,P,mg,0.0克,255.0,0.0
754,九孔螺,Zn,mg,0.0克,1.4,0.0
755,九孔螺,carbohydrate,g,0.0克,5.8,0.0
756,九孔螺,fat,g,0.0克,2.5020000000000002,0.0
757,九孔螺,nicotine,mg,0.0克,1.7,0.0
758,九孔螺,others,I.U.,0.0克,0.0,0.0
759,九孔螺,others,g,0.0克,78.2,0.0
760,九孔螺,others,kcal,0.0克,146.0,0.0
761,九孔螺,others,mg,0.0克,15235.0,0.0
762,九孔螺,others,ug,0.0克,137.12,0.0
763,九孔螺,protein,g,0.0克,29.235,0.0
764,九孔螺,vitaminA,ug,0.0克,0.8999999999999999,0.0
765,九孔螺,vitaminB1,mg,0.0克,0.01,0.0
766,九孔螺,vitaminB2,mg,0.0克,2.09,0.0
767,九孔螺,vitaminB6,mg,0.0克,0.02,0.0
768,九孔螺,vitaminC,mg,0.0克,0.4,0.0
769,九孔螺,vitaminE,mg,0.0克,4.24,0.0
770,九層塔,Ca,mg,0.0克,191.0,0.0
771,九層塔,Fe,mg,0.0克,4.7,0.0
772,九層塔,K,mg,0.0克,347.0,0.0
773,九層塔,Mg,mg,0.0克,42.0,0.0
774,九層塔,Na,mg,0.0克,2.0,0.0
775,九層塔,P,mg,0.0克,53.0,0.0
776,九層塔,Zn,mg,0.0克,0.6,0.0
777,九層塔,carbohydrate,g,0.0克,8.0,0.0
778,九層塔,fat,g,0.0克,0.692,0.0
779,九層塔,nicotine,mg,0.0克,0.84,0.0
780,九層塔,others,I.U.,0.0克,0.0,0.0
781,九層塔,others,g,0.0克,92.4,0.0
782,九層塔,others,kcal,0.0克,48.0,0.0
783,九層塔,others,mg,0.0克,3071.0,0.0
784,九層塔,others,ug,0.0克,2243.5299999999997,0.0
785,九層塔,protein,g,0.0克,5.68,0.0
786,九層塔,vitaminA,ug,0.0克,14453.0,0.0
787,九層塔,vitaminB1,mg,0.0克,0.07,0.0
788,九層塔,vitaminB2,mg,0.0克,0.23,0.0
789,九層塔,vitaminB6,mg,0.0克,0.32,0.0
790,九層塔,vitaminC,mg,0.0克,13.8,0.0
791,九層塔,vitaminE,mg,0.0克,0.19,0.0
792,乳酪蛋糕,Ca,mg,370.0克,74.0,274.0
793,乳酪蛋糕,Fe,mg,370.0克,0.7,2.6
794,乳酪蛋糕,K,mg,370.0克,133.0,492.0
795,乳酪蛋糕,Mg,mg,370.0克,10.0,37.0
796,乳酪蛋糕,Na,mg,370.0克,153.0,566.0
797,乳酪蛋糕,P,mg,370.0克,139.0,514.0
798,乳酪蛋糕,Zn,mg,370.0克,0.7,2.6
799,乳酪蛋糕,carbohydrate,g,370.0克,47.3,175.0
800,乳酪蛋糕,fat,g,370.0克,56.475699999999996,81069.48999999999
801,乳酪蛋糕,nicotine,mg,370.0克,0.18,0.67
802,乳酪蛋糕,others,I.U.,370.0克,0.0,0.0
803,乳酪蛋糕,others,g,370.0克,52.699999999999996,195.0
804,乳酪蛋糕,others,kcal,370.0克,590.0,2183.0
805,乳酪蛋糕,others,mg,370.0克,26196.0,96925.0
806,乳酪蛋糕,others,ug,370.0克,504.98,1868.51
